AVATAR_COLOR,BILLING_ACCOUNT_ID,CREATED_AT,EMAIL,FIRST_NAME,ID,INVITED_BY,IS_DEMO_BOOKED,IS_INVITE_FLOW,IS_MIC_AVAILABLE,LAST_NAME,MARKETING_COMMUNICATION,MOBILE,ROLE,SIGNUP_TYPE,STATUS,STEPS,TERMS_AND_CONDITION,TRAINING_PERMISSION_VIDEO,UID,UPDATED_AT,UUID,_SDC_BATCHED_AT,_SDC_RECEIVED_AT,_SDC_SEQUENCE,_SDC_TABLE_VERSION
#C40428,"47,266","March 20, 2025, 3:04 AM",fiha.jofa@gmail.com,Fiha,48874,,FALSE,FALSE,FALSE,Jofa,TRUE,,developer,google,ready,,TRUE,,W0XOVxfY8WelTXS7gqpFesadNTL2,"March 20, 2025, 3:04 AM",beffc9c9-c486-4475-9236-009d944cdb98,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,247,700,000","1,756,344,068,653"
#AF8F99,"91,448","July 21, 2025, 11:20 PM",gaco.vehavi@baysidecorp.systems,Gaco,93064,,FALSE,FALSE,FALSE,Vehavi,TRUE,,developer,google,ready,,TRUE,,sLPk0YBW5zUuzv9yrHWyYk2YdYK2,"July 21, 2025, 11:20 PM",313fc824-c58d-416f-8913-e8fae7752ab6,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,976,840,000","1,756,344,068,653"
#C963AF,"91,368","July 21, 2025, 2:31 PM",sino.kaly@gmail.com,Sino,92984,,FALSE,FALSE,FALSE,Kaly,TRUE,,developer,email,ready,,TRUE,,90ajZJdA7kVTGmwrfCJzCC1FEG83,"July 21, 2025, 2:31 PM",7d22b021-e8fa-45eb-a6ce-16b2ae4d2b90,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,975,400,000","1,756,344,068,653"
#2390DE,"21,948","November 5, 2024, 1:58 AM",pafume.liqygu@tyrellventures.com,Pafume,23550,,FALSE,FALSE,FALSE,Liqygu,TRUE,,developer,google,ready,,TRUE,,ve6gkWxMCzLicnA4T5aOS1by2up1,"November 5, 2024, 1:58 AM",e5f85ae9-c8a5-4d7f-8150-524e3b8c0245,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,664,020,000","1,756,344,068,653"
#CC41FB,"76,891","June 18, 2025, 12:51 AM",byqy.nonyfi@bluthgroup.tech,Byqy,78507,,FALSE,FALSE,FALSE,Nonyfi,TRUE,,developer,email,ready,,TRUE,,OImQOSn79bQHKkAh3Pybf1gGB8N2,"June 18, 2025, 12:51 AM",d353c847-337f-4168-8936-3965503d3acf,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,674,230,000","1,756,344,068,653"
#DAD516,"74,970","June 12, 2025, 10:16 AM",cari.qojuqu@gmail.com,Cari,76586,,FALSE,FALSE,FALSE,Qojuqu,TRUE,,developer,google,ready,,TRUE,,1rLDuZwoXqT7pE8zeIEYpOJDSbW2,"June 12, 2025, 10:16 AM",5c520d08-8486-4603-9e43-d2eb16a5dc5c,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,647,230,000","1,756,344,068,653"
#E98171,"95,308","August 7, 2025, 3:19 AM",temicu.boviki@umbrellasolutions.tech,Temicu,96924,,FALSE,FALSE,FALSE,Boviki,TRUE,,developer,email,ready,,TRUE,,9IteaoG9oLPsUrb0HbNf9XqKJHB2,"August 7, 2025, 3:19 AM",3063203a-af95-4f81-8354-683a746bea7f,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,044,730,000","1,756,344,068,653"
#048180,"40,774","February 28, 2025, 9:31 AM",ceqi.xuhyhi@quantrex.dev,Ceqi,42382,,FALSE,FALSE,FALSE,Xuhyhi,TRUE,,developer,email,ready,,TRUE,,5KLpCInPuPegNVYq3pxOhkc1xTp2,"February 28, 2025, 9:31 AM",0171402e-19e0-4a89-8b08-249e1d27d5c0,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,051,010,000","1,756,344,068,653"
#57F33E,23,"July 27, 2022, 7:52 AM",soca.cogu@tavus.io,Soca,34,,FALSE,TRUE,TRUE,Cogu,TRUE,,admin,email,ready,"{
  ""background_video"": true,
  ""first_video"": true,
  ""invite"": true,
  ""landing"": true,
  ""microphone"": true,
  ""registration"": true,
  ""script"": true,
  ""script_recording"": true,
  ""set_variable"": true,
  ""template"": true,
  ""training"": true,
  ""training_complete"": true
 }",FALSE,,mnHVHzrC0fQQDB08wr3cOUhYnR13,"July 27, 2022, 7:53 AM",ca362a85-01ae-41fc-a0f0-ee0e557f2f9b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,396,860,000","1,756,344,068,653"
#4B93DA,"69,497","May 30, 2025, 9:40 AM",quzifa.nahehu@gmail.com,Quzifa,71113,,FALSE,FALSE,FALSE,Nahehu,TRUE,,developer,google,ready,,TRUE,,AK3gHP35LWWnbEUYA4JP83lfTE53,"May 30, 2025, 9:40 AM",cb6bebb5-bf36-476d-9aed-c31c1ec61eab,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,571,310,000","1,756,344,068,653"
#41BD1D,"61,204","May 1, 2025, 5:00 PM",kumoni.mypome@luminexpartners.io,Kumoni,62815,,FALSE,FALSE,FALSE,Mypome,TRUE,,developer,email,ready,,TRUE,,Mb70WjwOK2NtAb2MqSDNQfHEY7A3,"May 1, 2025, 5:00 PM",0862d4ec-16bd-48cf-909c-786eab90d948,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,408,650,000","1,756,344,068,653"
#B31800,"71,561","June 3, 2025, 6:45 AM",epigu.qiqe@acmeventures.tech,Epigu,73177,,FALSE,FALSE,FALSE,Qiqe,TRUE,,developer,google,ready,,TRUE,,KejVMWOXV1NkfoTAARxw6Sf2q9G3,"June 3, 2025, 6:45 AM",b6e70309-2815-493d-b23f-60721173ce82,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,591,950,000","1,756,344,068,653"
#6FA893,"96,896","August 15, 2025, 10:09 AM",dihyha.egynu@icloud.com,Dihyha,98512,,FALSE,FALSE,FALSE,Egynu,TRUE,,developer,email,ready,,TRUE,,RqvqTkA1ghR1b6VYFduaUMLsio43,"August 15, 2025, 10:09 AM",bd0d4d15-4f65-4d2a-a91a-d87f2b60e447,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,062,090,000","1,756,344,068,653"
#05A7A6,"62,013","May 4, 2025, 1:29 AM",neli.riqula@acmegroup.tech,Neli,63624,,FALSE,FALSE,FALSE,Riqula,TRUE,,developer,google,ready,,TRUE,,n2KMA3mhWVXC8DMTZRRmT3MUjWF2,"May 4, 2025, 1:29 AM",77599cd0-e9db-4fb2-8e08-ba64f287f685,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,417,270,000","1,756,344,068,653"
#CFF903,"79,017","June 23, 2025, 12:12 PM",lila.jaha@oscorpventures.net,Lila,80633,,FALSE,FALSE,FALSE,Jaha,TRUE,,developer,google,ready,,TRUE,,3rwnVvY9PbQLF6DTlVEP6V8hPfw2,"June 23, 2025, 12:12 PM",f49f8958-c252-40ac-88fe-f6f7b431082f,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,704,290,000","1,756,344,068,653"
#2076BE,"93,533","July 29, 2025, 10:50 PM",huvygo.kaze@gmail.com,Huvygo,95149,,FALSE,FALSE,FALSE,Kaze,TRUE,,developer,google,ready,,TRUE,,gGoAr6AyXGOA0NbL4xDdgYmduie2,"July 29, 2025, 10:50 PM",9d81e806-f8ae-4f65-b4fb-a158f5b40e5d,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,009,550,000","1,756,344,068,653"
#F1D394,"80,322","June 26, 2025, 8:24 PM",badu.sebye@tyrellventures.ai,Badu,81938,,FALSE,FALSE,FALSE,Sebye,TRUE,,developer,email,ready,,TRUE,,n1hfe77jOtNUfZS7ejy778ZERMw2,"June 26, 2025, 8:24 PM",0e192cde-1cfd-4c08-b3a0-f99868a3f03e,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,722,830,000","1,756,344,068,653"
#C3B264,"72,009","June 4, 2025, 9:38 AM",dihyha.gysu@gmail.com,Dihyha,73625,,FALSE,FALSE,FALSE,Gysu,TRUE,,developer,google,ready,,TRUE,,M2M9q3IA5DPwVorCifLwodIrEL73,"June 4, 2025, 9:38 AM",cc755c61-ebd2-426c-b5a0-12007976ff0e,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,596,630,000","1,756,344,068,653"
#9CC9D5,"94,916","August 5, 2025, 4:29 AM",tokopy.ligu@starksolutions.co,Tokopy,96532,,FALSE,FALSE,FALSE,Ligu,TRUE,,developer,google,ready,,TRUE,,t6JCBcekhpOETATBOKsa0rw8EXH2,"August 5, 2025, 4:29 AM",36f55efe-ac66-40bd-8420-3824ed374d5b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,040,600,000","1,756,344,068,653"
#47D7AD,"92,016","July 24, 2025, 2:39 AM",lybo.micugy@wayneworks.com,Lybo,93632,,FALSE,FALSE,FALSE,Micugy,TRUE,,developer,email,ready,,TRUE,,e9iHLWcD1cchIG097JfaFxeNoP93,"July 24, 2025, 2:39 AM",754f58fd-7e5b-4fa7-82b6-15279ca2373b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,986,020,000","1,756,344,068,653"
#E4D63E,"75,784","June 15, 2025, 2:27 AM",suhary.duwi@gmail.com,Suhary,77400,,FALSE,FALSE,FALSE,Duwi,TRUE,,developer,email,ready,,TRUE,,TFh9MrEeX8VkWO2WUpccu3xHXtn1,"June 15, 2025, 2:27 AM",81ae7cf1-bc19-4944-b6b9-a3117bf1f95b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,658,470,000","1,756,344,068,653"
#726769,"91,000","July 20, 2025, 4:47 PM",simo.xexa@gmail.com,Simo,92616,,FALSE,FALSE,FALSE,Xexa,TRUE,,developer,google,ready,,TRUE,,baAwdkcOLYhvFB5DZXhRDicBXT83,"July 20, 2025, 4:47 PM",452c9cb1-2859-4d09-804b-53e48725a56b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,968,940,000","1,756,344,068,653"
#F0AD5E,"83,486","June 30, 2025, 6:20 AM",gatezo.gynu@gmail.com,Gatezo,85102,,FALSE,FALSE,FALSE,Gynu,TRUE,,developer,google,ready,,TRUE,,nrvOY99f4sSWDrVtm0XLrg6Iusn1,"June 30, 2025, 6:20 AM",3c5e4c7e-2519-4631-87d6-618c79064d4c,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,838,360,000","1,756,344,068,653"
#D32A2F,"67,255","May 22, 2025, 4:45 AM",vygu.xasy@gmail.com,Vygu,68871,,FALSE,FALSE,FALSE,Xasy,TRUE,,developer,google,ready,,TRUE,,qIJbswiIyCbeCjfk1i1W9iexDqk2,"May 22, 2025, 4:45 AM",c28e53d2-5fa4-44e0-8d68-a581cb063e2a,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,548,790,000","1,756,344,068,653"
#0F44FB,"96,295","August 12, 2025, 9:57 AM",ziduxa.gegy@gmail.com,Ziduxa,97911,,FALSE,FALSE,FALSE,Gegy,TRUE,,developer,email,ready,,TRUE,,dMWxHziztkYN3KbvUGYrEgaZjCp2,"August 12, 2025, 9:57 AM",23f46276-a932-440d-a280-0950f9b21eb1,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,055,510,000","1,756,344,068,653"
#8352FA,"68,679","May 27, 2025, 9:02 PM",qudomu.nyzy@luminexworks.dev,Qudomu,70295,,FALSE,FALSE,FALSE,Nyzy,TRUE,,developer,email,ready,,TRUE,,Bq1ZqecIPHaZCCMaMBfeyFjqYPm1,"May 27, 2025, 9:02 PM",85ba62b6-2715-4a40-84ee-3a5c7b7fd43f,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,563,140,000","1,756,344,068,653"
#D4D148,"71,608","June 3, 2025, 8:36 AM",hexu.rusy@weylandpartners.ai,Hexu,73224,,FALSE,FALSE,FALSE,Rusy,TRUE,,developer,google,ready,,TRUE,,EdWim0xJcpcDuszYDacNKw8MaQu1,"June 3, 2025, 8:36 AM",44f197de-01a2-4531-b724-55efdb1f007e,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,592,410,000","1,756,344,068,653"
#151304,"57,360","April 18, 2025, 10:01 AM",coruzo.vaxuba@baffinworks.tech,Coruzo,58971,,FALSE,FALSE,FALSE,Vaxuba,TRUE,,developer,email,ready,,TRUE,,3wIarOwSCyXQA2Wnw4KINtqGO7T2,"April 18, 2025, 10:01 AM",cba42106-19c4-4610-b227-204d98709a0c,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,368,510,000","1,756,344,068,653"
#1B896A,"77,009","June 18, 2025, 7:38 AM",neli.goxuno@gmail.com,Neli,78625,,FALSE,FALSE,FALSE,Goxuno,TRUE,,developer,google,ready,,TRUE,,jwluNzu6gUR03J2BwmbK6Y2U5Gn2,"June 18, 2025, 7:38 AM",62fca18b-8e8d-43a0-bdac-df7ffedfdc31,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,675,890,000","1,756,344,068,653"
#7A1ADC,"80,127","June 26, 2025, 7:00 AM",fardin.bini@vectorworks.com,fardin,81743,,FALSE,FALSE,FALSE,Bini,TRUE,,developer,email,ready,,TRUE,,N1XkSRSIl6ckApLflqBq5AnplRo2,"June 26, 2025, 7:00 AM",187b9c2a-bca8-4485-b87c-012e3bec3cf4,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,720,110,000","1,756,344,068,653"
#524A6B,"21,296","October 31, 2024, 5:42 PM",foxyva.uworo@tavus.io,Foxyva,22893,,FALSE,FALSE,FALSE,Uworo,TRUE,,admin,google,ready,,TRUE,,R20vAyvKFhXglnHZ76tw9vWfc6r2,"October 31, 2024, 5:42 PM",65726f22-2378-4f86-a018-fda366475b4f,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,657,040,000","1,756,344,068,653"
#200CAC,"94,700","August 4, 2025, 4:40 AM",myniwo.cuqomu@globexlabs.dev,Myniwo,96316,,FALSE,FALSE,FALSE,Cuqomu,TRUE,,developer,email,ready,,TRUE,,YvRKMapWzWV9bgG2Gc0A0liD7d82,"August 4, 2025, 4:40 AM",d69614b7-72d6-4e7b-842c-ef9b953047b0,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,038,230,000","1,756,344,068,653"
#9A7E68,"94,713","August 4, 2025, 5:56 AM",foguwi.tifysu@gmail.com,Foguwi,96329,,FALSE,FALSE,FALSE,Tifysu,TRUE,,developer,email,ready,,TRUE,,SNbhg3C8ilVIeWEhYmiMsM3eUOa2,"August 4, 2025, 5:56 AM",bfd5d7f0-e25f-4e26-9f73-276726f64cdf,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,038,370,000","1,756,344,068,653"
#FF7455,"59,563","April 25, 2025, 10:57 PM",nikybu.qihoki@evergreencorp.co,Nikybu,61174,,FALSE,FALSE,FALSE,Qihoki,TRUE,,developer,email,ready,,TRUE,,XDrADbbk0jd7o28ZhuRxYJI9eki2,"April 25, 2025, 10:57 PM",ac0dfc49-7548-448a-a159-5200441dd56d,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,391,620,000","1,756,344,068,653"
#BC83B7,"76,384","June 16, 2025, 1:55 PM",kuquwy.wekyxa@gmail.com,Kuquwy,78000,,FALSE,FALSE,FALSE,Wekyxa,TRUE,,developer,email,ready,,TRUE,,HgJh50MFKwfX9bWUQVQrNdi7A9x2,"June 16, 2025, 1:55 PM",1d090b61-5c99-4a04-b0bf-649d595e748d,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,667,050,000","1,756,344,068,653"
#85DAF6,"89,922","July 17, 2025, 5:50 AM",cepo.gidotu@apexonlabs.io,Cepo,91538,,FALSE,FALSE,FALSE,Gidotu,TRUE,,developer,google,ready,,TRUE,,b9G9WDdZ6UOeWu9lbvI1kM5xW2F2,"July 17, 2025, 5:50 AM",c4934de9-36c7-400f-be31-f88884fe3efa,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,949,750,000","1,756,344,068,653"
#B7CD6A,"77,480","June 19, 2025, 10:36 AM",qatewa.dyfi@gmail.com,Qatewa,79096,,FALSE,FALSE,FALSE,Dyfi,TRUE,,developer,email,ready,,TRUE,,vCaRouDPUjRclJyi0sM7RC84yH63,"June 19, 2025, 10:36 AM",7b493c37-fd25-49f7-8505-773a87a4afa5,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,682,470,000","1,756,344,068,653"
#2EC868,"76,342","June 16, 2025, 10:47 AM",jyzabu.bedoco@icloud.com,Jyzabu,77958,,FALSE,FALSE,FALSE,Bedoco,TRUE,,developer,email,ready,,TRUE,,Cw8soOyWrig2hjvflJUUaneNzuf1,"June 16, 2025, 10:47 AM",82c1e370-0c27-4bbb-b3b1-abab7b896c6a,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,666,440,000","1,756,344,068,653"
#F9958E,"91,742","July 23, 2025, 1:12 AM",qowe.qywi@stark.systems,Qowe,93358,,FALSE,FALSE,FALSE,Qywi,TRUE,,developer,email,ready,,TRUE,,QmmwRdgwatUJ8xAAWLUxCJC3vli1,"July 23, 2025, 1:12 AM",86b80ce2-fba0-46c9-842b-3b685779cdf5,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,981,880,000","1,756,344,068,653"
#33CE86,"65,981","May 17, 2025, 6:00 AM",geha.kise@gmail.com,Geha,67597,,FALSE,FALSE,FALSE,Kise,TRUE,,developer,google,ready,,TRUE,,f8FdxnGrr4dYLWzrgMpDctSmgv12,"May 17, 2025, 6:00 AM",f5727e8d-9bff-4ee4-a1a8-b30f54b9ea6b,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,536,110,000","1,756,344,068,653"
#9F4BEA,"30,867","December 30, 2024, 8:41 PM",joqu.huma@baffinworks.co,Joqu,32469,,FALSE,FALSE,FALSE,Huma,TRUE,,developer,email,ready,,TRUE,,YW3U7Oi2lobSisqGUhVdzRIhnby1,"December 30, 2024, 8:41 PM",b94727f7-e80d-4b68-8596-783a87c13d8a,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,868,830,000","1,756,344,068,653"
#069501,"64,484","May 12, 2025, 11:13 PM",xivu.qosuje@piedpipercorp.co,Xivu,66095,,FALSE,FALSE,FALSE,Qosuje,TRUE,,developer,email,ready,,TRUE,,QpwDhqmsmkMS6KxYMcROrxH6e703,"May 12, 2025, 11:13 PM",1ac6af57-3d70-4d17-91ba-7a10a8f903a0,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,521,140,000","1,756,344,068,653"
#DD6442,"48,097","March 24, 2025, 5:35 AM",xaly.foto@bluepeakgroup.io,Xaly,49705,,FALSE,FALSE,FALSE,Foto,TRUE,,developer,email,ready,,TRUE,,qgBnwLTssedvtoRxz5dSVwze8dw2,"March 24, 2025, 5:35 AM",4875fdcc-7fa7-448c-ada9-6ce0c9ed7dfc,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,257,060,000","1,756,344,068,653"
#CE00A4,"98,383","August 24, 2025, 1:13 AM",latyzo.biza@gmail.com,Latyzo,99999,,FALSE,FALSE,FALSE,Biza,TRUE,,developer,google,ready,,TRUE,,42AJfqUKcccPrc6jDdtAkxixgit1,"August 24, 2025, 1:13 AM",52d404a3-b504-460f-bb71-00eded800e2d,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,077,100,000","1,756,344,068,653"
#4BCC70,"47,582","March 21, 2025, 10:53 AM",qalino.zuwo@globexlabs.co,Qalino,49190,,FALSE,FALSE,FALSE,Zuwo,TRUE,,developer,email,ready,,TRUE,,cfMRyQTDXFgdSnEN2aoaF99ym7D2,"March 21, 2025, 10:53 AM",250dae79-b991-4b4d-8bb7-95c55d027fa0,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,251,320,000","1,756,344,068,653"
#862056,"49,074","March 28, 2025, 6:23 AM",meho.sixoxy@gmail.com,Meho,50682,,FALSE,FALSE,FALSE,Sixoxy,TRUE,,developer,email,ready,,TRUE,,d1LvRV7QSBPNAwHXWjsk7Z8rSkI3,"March 28, 2025, 6:23 AM",6e94aa75-0f49-43d5-9c52-75721c066b59,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,267,940,000","1,756,344,068,653"
#AC428F,"59,023","April 24, 2025, 11:21 AM",maze.puhe@gmail.com,Maze,60634,,FALSE,FALSE,FALSE,Puhe,TRUE,,developer,google,ready,,TRUE,,jfOWgTY1mZVPWlIFXjRkaiMsYcg1,"April 24, 2025, 11:21 AM",f83d36d3-9205-450a-93d3-f0060a9ebd6f,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,385,990,000","1,756,344,068,653"
#5E546D,"80,723","June 27, 2025, 8:36 PM",wymu.mosa@baffin.ai,Wymu,82339,,FALSE,FALSE,FALSE,Mosa,TRUE,,developer,google,ready,,TRUE,,wAKdpxTvFQS9SD6dIdvBnT4aMcp1,"June 27, 2025, 8:36 PM",cc8ff035-2be7-40e9-8b49-b6147003431a,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,728,470,000","1,756,344,068,653"
#64008E,"82,564","June 29, 2025, 8:08 AM",sahi.notuwe@gmail.com,Sahi,84180,,FALSE,FALSE,FALSE,Notuwe,TRUE,,developer,google,ready,,TRUE,,zzuJh45EXlREYkbA4mpZhQA4pnf2,"June 29, 2025, 8:08 AM",f2ca7a24-9cb8-49a9-9a69-7f065a5dceb9,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,755,370,000","1,756,344,068,653"
#220188,"96,941","August 15, 2025, 6:54 PM",nyzalo.syjana@gmail.com,Nyzalo,98557,,FALSE,FALSE,FALSE,Syjana,TRUE,,developer,google,ready,,TRUE,,Q21i8MWwSudzZHaq6zWuH4KJBxW2,"August 15, 2025, 6:54 PM",61ee89d6-44bf-442e-bfe2-2e1bac3f4c39,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,062,580,000","1,756,344,068,653"
#EEA968,"63,566","May 9, 2025, 5:50 AM",hepymy.ribeka@oscorpworks.systems,Hepymy,65177,,FALSE,FALSE,FALSE,Ribeka,TRUE,,developer,google,ready,,TRUE,,I8qSxgKqauUPHRpXnbIi01wv89y1,"May 9, 2025, 5:50 AM",48d25ec4-536d-448d-ae74-12915fc760ed,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,511,800,000","1,756,344,068,653"
#8DEE14,"63,495","May 8, 2025, 10:59 PM",cevu.rusy@pm.me,Cevu,65106,,FALSE,FALSE,FALSE,Rusy,TRUE,,developer,google,ready,,TRUE,,yqwJhVXZXqNGtSR2AwCacB5b8Zt1,"May 8, 2025, 10:59 PM",0c81104f-0260-405c-8fa9-c81abe28ab13,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,511,080,000","1,756,344,068,653"
#C6C8F7,"77,178","June 18, 2025, 6:43 PM",fymery.woje@gmail.com,Fymery,78794,,FALSE,FALSE,FALSE,Woje,TRUE,,developer,google,ready,,TRUE,,ltQYcGqzSfd3220td3wsTvrBjIL2,"June 18, 2025, 6:43 PM",59302f5a-63cc-4af8-b180-35eb52798eb4,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,678,260,000","1,756,344,068,653"
#1D2146,"73,402","June 8, 2025, 9:23 AM",zisygo.bekety@vectorgroup.tech,Zisygo,75018,,FALSE,FALSE,FALSE,Bekety,TRUE,,developer,google,ready,,TRUE,,IX4w9m1IDJgoujCsuklwTa9jhuq2,"June 8, 2025, 9:23 AM",d081f5b1-a0d3-4524-b106-8b73c38fe0c7,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,624,080,000","1,756,344,068,653"
#8C0A22,"41,621","March 4, 2025, 6:57 AM",xopapo.jyfa@tyrellventures.com,Xopapo,43229,,FALSE,FALSE,FALSE,Jyfa,TRUE,,developer,google,ready,,TRUE,,uQYM1LsX7kSQQRtS6wEHb6kRAIp2,"March 4, 2025, 6:57 AM",ffcd3d8d-9f15-42d6-8cf1-8852615eb4ef,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,066,080,000","1,756,344,068,653"
#2CF4F9,"98,508","August 24, 2025, 7:19 PM",jebife.foke@cyberdynelabs.ai,Jebife,100124,,FALSE,FALSE,FALSE,Foke,TRUE,,developer,email,ready,,TRUE,,ao9AUWO5KUTZkwgGMRVt3N3cYyV2,"August 24, 2025, 7:19 PM",39dbfb5c-93b9-4ec8-aa6f-9ad4bd1a8445,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,071,078,340,000","1,756,344,068,653"
#ACAC60,"86,438","July 9, 2025, 3:18 AM",hiwymu.gexa@gmail.com,Hiwymu,88054,,FALSE,FALSE,FALSE,Gexa,TRUE,,developer,google,ready,,TRUE,,ooh13st55oWqOpc9U9svot4DzvF2,"July 9, 2025, 3:18 AM",db3e5792-10fb-4649-927d-2b62da991c1c,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,887,540,000","1,756,344,068,653"
#13186D,"74,647","June 11, 2025, 2:44 PM",beseba.wazu@octarinesolutions.dev,Beseba,76263,,FALSE,FALSE,FALSE,Wazu,TRUE,,developer,email,ready,,TRUE,,lD4lQyhAD4UkCBPif5mjgXuHWU83,"June 11, 2025, 2:44 PM",f4777fa8-6e18-437c-a710-4187a4beabae,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,642,620,000","1,756,344,068,653"
#132222,"46,456","March 17, 2025, 3:45 AM",nena.nyhy@umbrellacorp.dev,Nena,48064,,FALSE,FALSE,FALSE,Nyhy,TRUE,,developer,google,ready,,TRUE,,2Z1KFTLT1nQRpLspokxpUKZT7yA2,"March 17, 2025, 3:45 AM",67cc9894-8305-40da-8887-cd3e0d9c9e30,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,070,238,350,000","1,756,344,068,653"
#02BE10,"33,875","January 20, 2025, 8:28 AM",jirema.rixufi@gmail.com,Jirema,35478,,FALSE,FALSE,FALSE,Rixufi,TRUE,,developer,google,ready,,TRUE,,8Wd9utlpIvYTveIPx9V439pqNMT2,"January 20, 2025, 8:28 AM",e3c371d6-3e3e-48f7-9cf8-506f3e020a00,"August 27, 2025, 6:34 PM","August 27, 2025, 6:21 PM","1,756,344,069,936,540,000","1,756,344,068,653"
